0,0.6180475121717127,0.5,true,11
1,0.669501941648691,0.5067999999999999,true,14
2,0.715848092971644,0.5139999999999998,true,16
3,0.7606480929716442,0.5212,true,17
4,0.8037371206300357,0.5287999999999999,true,18
5,0.8373957315621537,0.5368,true,18
6,0.8669957315621537,0.5460000000000002,true,19
7,0.8903098357478184,0.5552000000000001,true,20
8,0.9108102400410069,0.5644,true,23
9,0.9287776076141293,0.574,true,23
10,0.944979890036449,0.5836,true,24
11,0.9601798900364491,0.5936,true,24
12,0.973212184161073,0.6036000000000001,true,25
13,0.9840121841610728,0.6136000000000003,true,25
14,0.9911733887792025,0.6236000000000002,true,25
15,0.9955464573742114,0.6336000000000002,true,25
16,0.9979464573742115,0.6436000000000002,true,25
17,1.0,0.6536000000000002,true,25
18,1.0,0.6636,true,25
19,1.0,0.6736000000000001,true,25
20,1.0,0.6836,true,25
21,1.0,0.6936000000000004,true,25
22,1.0,0.7036000000000002,true,25
23,1.0,0.7136000000000002,true,25
24,1.0,0.7236000000000001,true,25
25,1.0,0.7336000000000001,true,25
26,1.0,0.7436,true,25
27,1.0,0.7536,true,25
28,1.0,0.7636000000000004,true,25
29,1.0,0.7736000000000004,true,25
30,1.0,0.7836000000000004,false,25
31,0.9847999999999999,0.7936000000000003,false,25
32,0.9696000000000004,0.8036000000000003,false,25
33,0.9540000000000002,0.8136000000000004,false,25
34,0.9392000000000005,0.8236,false,25
35,0.9239999999999996,0.8336000000000002,false,25
36,0.9087999999999997,0.8436,false,25
37,0.8935999999999996,0.8536000000000006,false,25
38,0.8787999999999999,0.8636000000000003,false,25
39,0.8632,0.8736000000000004,false,25
40,0.8467999999999999,0.8836000000000004,false,25
41,0.8311999999999999,0.8936000000000002,false,25
42,0.8155999999999998,0.9036000000000004,false,25
43,0.7991999999999997,0.9136000000000003,false,25
44,0.7827999999999996,0.9236000000000005,false,25
45,0.7667999999999998,0.9336000000000004,false,15
46,0.7507999999999997,0.9436000000000005,false,14
47,0.7347999999999998,0.9536000000000002,false,13
48,0.7183999999999999,0.9636000000000005,false,12
49,0.7027999999999995,0.9736000000000006,false,12
50,0.6867999999999997,0.9800000000000003,false,9
51,0.6695999999999998,0.9812000000000002,false,9
52,0.6531999999999998,0.9820000000000002,false,9
53,0.6359999999999997,0.9828000000000003,false,8
54,0.6187999999999996,0.9836000000000001,false,7
55,0.6007999999999997,0.9840000000000002,false,6
56,0.5827999999999998,0.9844000000000003,false,5
57,0.5643999999999996,0.9848000000000002,false,4
58,0.5455999999999998,0.9852000000000003,false,3
59,0.5267999999999996,0.9856000000000001,false,3
60,0.5075999999999996,0.9860000000000002,true,0
61,0.5579999999999995,0.9860000000000002,true,4
62,0.6095999999999997,0.9860000000000002,true,6
63,0.6623999999999997,0.9860000000000002,true,9
64,0.7163999999999997,0.9864000000000003,true,10
65,0.7707999999999997,0.9904,true,14
66,0.8187999999999995,0.9928000000000001,true,16
67,0.8615999999999999,0.9948,true,25
68,0.8987999999999998,0.9968,true,25
69,0.9304000000000001,0.9984000000000002,true,25
70,0.9583999999999997,1.0,true,25
71,0.9823999999999998,1.0,true,25
72,1.0,1.0,true,25
73,1.0,1.0,true,25
74,1.0,1.0,true,25
75,1.0,1.0,true,25
76,1.0,1.0,true,25
77,1.0,1.0,true,25
78,1.0,1.0,true,25
79,1.0,1.0,true,25
80,1.0,1.0,true,25
81,1.0,1.0,true,25
82,1.0,1.0,true,25
83,1.0,1.0,true,25
84,1.0,1.0,true,25
85,1.0,1.0,true,25
86,1.0,1.0,true,25
87,1.0,1.0,true,25
88,1.0,1.0,true,25
89,1.0,1.0,true,25
90,1.0,1.0,false,25
91,0.9847999999999999,1.0,false,25
92,0.9692000000000003,1.0,false,25
93,0.9544000000000001,1.0,false,25
94,0.9388000000000004,1.0,false,25
95,0.9231999999999995,1.0,false,25
96,0.9079999999999998,1.0,false,25
97,0.8927999999999997,1.0,false,25
98,0.8787999999999999,1.0,false,25
99,0.8648,1.0,false,25
100,0.8503999999999999,1.0,false,25
101,0.8360000000000001,1.0,false,25
102,0.8211999999999996,1.0,false,25
103,0.8067999999999997,1.0,false,25
104,0.7919999999999996,1.0,false,25
105,0.7763999999999998,1.0,false,15
106,0.7611999999999999,1.0,false,15
107,0.7459999999999998,1.0,false,14
108,0.7303999999999999,1.0,false,14
109,0.7151999999999995,1.0,false,14
110,0.6995999999999997,1.0,false,14
111,0.6843999999999997,1.0,false,13
112,0.6691999999999996,1.0,false,13
113,0.6535999999999995,1.0,false,11
114,0.6375999999999997,1.0,false,10
115,0.6211999999999998,1.0,false,9
116,0.6047999999999998,1.0,false,8
117,0.5879999999999996,1.0,false,7
118,0.5703999999999997,1.0,false,6
119,0.5523999999999997,1.0,false,4
120,0.5331999999999995,1.0,true,0
121,0.5843999999999996,1.0,true,7
122,0.6371999999999998,1.0,true,10
123,0.6907999999999995,1.0,true,13
124,0.7451999999999996,1.0,true,14
125,0.7991999999999997,1.0,true,14
126,0.8439999999999998,1.0,true,16
127,0.8804,1.0,true,25
128,0.9107999999999998,1.0,true,25
129,0.9368000000000001,1.0,true,25
130,0.9599999999999999,1.0,true,25
131,0.9819999999999999,1.0,true,25
132,1.0,1.0,true,25
133,1.0,1.0,true,25
134,1.0,1.0,true,25
135,1.0,1.0,true,25
136,1.0,1.0,true,25
137,1.0,1.0,true,25
138,1.0,1.0,true,25
139,1.0,1.0,true,25
140,1.0,1.0,true,25
141,1.0,1.0,true,25
142,1.0,1.0,true,25
143,1.0,1.0,true,25
144,1.0,1.0,true,25
145,1.0,1.0,true,25
146,1.0,1.0,true,25
147,1.0,1.0,true,25
148,1.0,1.0,true,25
149,1.0,1.0,true,25
150,1.0,1.0,false,25
151,0.9843999999999999,1.0,false,25
152,0.9696000000000002,1.0,false,25
153,0.9544000000000001,1.0,false,25
154,0.9388,1.0,false,25
155,0.9231999999999998,1.0,false,25
156,0.9076,1.0,false,25
157,0.8919999999999998,1.0,false,25
158,0.8756,1.0,false,25
159,0.8588000000000001,1.0,false,25
160,0.8415999999999998,1.0,false,25
161,0.8247999999999999,1.0,false,25
162,0.8091999999999997,1.0,false,25
163,0.7939999999999999,1.0,false,25
164,0.7779999999999996,1.0,false,25
165,0.7619999999999998,1.0,false,16
166,0.7467999999999999,1.0,false,15
167,0.7303999999999998,1.0,false,13
168,0.7143999999999997,1.0,false,13
169,0.6983999999999996,1.0,false,11
170,0.6811999999999998,1.0,false,9
171,0.6639999999999998,1.0,false,8
172,0.6467999999999998,1.0,false,7
173,0.6291999999999995,1.0,false,6
174,0.6111999999999997,1.0,false,6
175,0.5939999999999999,1.0,false,6
176,0.5763999999999997,1.0,false,6
177,0.5579999999999995,1.0,false,5
178,0.5387999999999995,1.0,false,3
179,0.5195999999999996,1.0,false,2
180,0.4999999999999995,1.0,true,0
181,0.5503999999999994,1.0,true,3
182,0.6015999999999998,1.0,true,6
183,0.6547999999999995,1.0,true,7
184,0.7075999999999998,1.0,true,10
185,0.7611999999999998,1.0,true,13
186,0.8111999999999998,1.0,true,17
187,0.8539999999999998,1.0,true,25
188,0.8935999999999997,1.0,true,25
189,0.9299999999999998,1.0,true,25
190,0.9591999999999998,1.0,true,25
191,0.9823999999999999,1.0,true,25
192,1.0,1.0,true,25
193,1.0,1.0,true,25
194,1.0,1.0,true,25
195,1.0,1.0,true,25
196,1.0,1.0,true,25
197,1.0,1.0,true,25
198,1.0,1.0,true,25
199,1.0,1.0,true,25
200,1.0,1.0,true,25
